KOPR;NOKOPR;UD01PR;UD02PR;KOSU;KOBO;DATOSUBIC;STFI1;STDV1;STOCNV1;STDV1C;STOCNV1C;RECENOFAC1;DESPNOFAC1;STFI2;STDV2;STOCNV2;STDV2C;STOCNV2C;RECENOFAC2;DESPNOFAC2;RLUD;FMPR;PFPR;HFPR;RUPR;MRPR
GRAN00SMARTOB;SMART-COPPER OPACO BLANCO GRANEL;KG;KG;004;010;;672,00;0,00;0,00;0,00;0,00;0,00;0,00;672,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0005;0002;;
GRAN00SMARTOB;SMART-COPPER OPACO BLANCO GRANEL;KG;KG;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0005;0002;;
PCA900CELES01;LATEX CUBRIENTE 900 CELESTE GL;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;01;
PCA900CELES01;LATEX CUBRIENTE 900 CELESTE GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;01;
PCA900CELES01;LATEX CUBRIENTE 900 CELESTE GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;01;
PCA900GRICE02;LATEX 900 GRIS CENIZA 1/4 GL;GL;04;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0001;01;
PCA900GRICE02;LATEX 900 GRIS CENIZA 1/4 GL;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0001;01;
PCA900GRICE02;LATEX 900 GRIS CENIZA 1/4 GL;GL;04;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0001;01;
PCA900GRICE02;LATEX 900 GRIS CENIZA 1/4 GL;GL;04;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0001;01;
PCA900LISUA01;LATEX CUBRIENTE 900 LINO SUAVE GL;GL;GL;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA900LISUA01;LATEX CUBRIENTE 900 LINO SUAVE GL;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA900LISUA01;LATEX CUBRIENTE 900 LINO SUAVE GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA900NEGRO02;LATEX 900 NEGRO 1/4 GL;GL;04;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0001;;
PCA900NEGRO02;LATEX 900 NEGRO 1/4 GL;GL;04;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0001;;
PCA900NEGRO02;LATEX 900 NEGRO 1/4 GL;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0001;;
PCA900OBRBAN1;LATEX OBRA BLANCO GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA900OBRBAN1;LATEX OBRA BLANCO GL;GL;GL;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA900OBRBAN1;LATEX OBRA BLANCO GL;GL;GL;004;006;;80,00;0,00;0,00;0,00;0,00;0,00;0,00;80,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA900PAPELM6;LATEX 900 PAPEL MURAL 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA900PAPELM6;LATEX 900 PAPEL MURAL 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA900SUPFIN5;LATEX SUPERFINE BLANCO BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
PCA900SW70086;LATEX 900 SW-7008 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA900SW70086;LATEX 900 SW-7008 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA900SW70086;LATEX 900 SW-7008 4 GALONES.;GL;BD;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
EIFS005;MALLA DOBLE PARA REFUERZO EIFS 1X50 MTS;UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
EIFS005;MALLA DOBLE PARA REFUERZO EIFS 1X50 MTS;UN;UN;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
GALON2317;GALON PLASTICO CILINDRICO BLANCOC/TAPA;UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GALON2317;GALON PLASTICO CILINDRICO BLANCOC/TAPA;UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN000TEXDUR;TEXDUR GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN000TEXDUR;TEXDUR GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00912HIBL;TEXTURAMICA HIDROREPELENTE G-25 BLANCA GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00913BLAN;ESMALTE AL AGUA HOSPITALARIO BLANCO GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00920INCO;SELLADOR PAPEL CON NANO PARTICULA DE COBRE GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00927BLPC;LATEX ELASTOMERICO BLANCO PCA;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00930PUBO;ESMALTE AL AGUA PUERTAS BASE OSCURA;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
GRAN00953TEXE;TEXDUR ELASTOMERICO GRANEL.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00IMTEXBP;IMPERMEABILIZANTE TEXTURA BASE PASTEL GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00ZINCBLC;ZINC ACRYL BLANCO GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L111;COLANYL CARMIN FBB;KG;KG;004;010;;9,03;0,00;0,00;0,00;0,00;0,00;0,00;9,03;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L111;COLANYL CARMIN FBB;KG;KG;004;004;;19,50;0,00;0,00;0,00;0,00;0,00;0,00;19,50;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L201;HOSTATIN AMARILLO 2GXD KG.;KG;KG;004;004;;20,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L201;HOSTATIN AMARILLO 2GXD KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L310;CONCENTRADO MULT.D VERDE;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
MIX0020108;MIXTINTER ROJO OXR 1/4;04;04;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;005;;;;
MIX0020108;MIXTINTER ROJO OXR 1/4;04;04;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;005;;;;
MNB0020027;LACA NITRO ESPECIAL;04;04;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;001;;;;
MNB0020027;LACA NITRO ESPECIAL;04;04;004;011;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;001;;;;
GRAN00PMINTER;PASTA MURO INTERIOR GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00TEXTUCA;TEXTUCRYL C/ARENA GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00TEXTUCA;TEXTUCRYL C/ARENA GRANEL;KG;KG;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00TEXTUCA;TEXTUCRYL C/ARENA GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN25EIFBABO;TEXTU EIFS G-25 BASE INCOLORA BORRA GRANEL.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN912G25BIN;ESTUCO ELASTOMERICO G-25 BASE INCOLORO GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN912G25BIN;ESTUCO ELASTOMERICO G-25 BASE INCOLORO GRANEL KG.;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAND00CUBBLA;LATEX CUBRIENTE BLANCO GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L306;CONCENTRADO NEGRO PANORAMICA;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
PCA1000AZTA06;PINTURA PISCINA AZUL TAHITI 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;01;
PCA1000AZTA06;PINTURA PISCINA AZUL TAHITI 4 GALONES;GL;BD;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;01;
PCA1000AZTA06;PINTURA PISCINA AZUL TAHITI 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;01;
PCA1000CETU01;PINTURA PISCINA CELESTE TURQUESA GL.;GL;GL;004;006;;0,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;1,00;003;0002;0004;01;
PCA1000CETU01;PINTURA PISCINA CELESTE TURQUESA GL.;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0004;01;
PCA1000CETU01;PINTURA PISCINA CELESTE TURQUESA GL.;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0004;01;
PCA103MADPLU1;VITRIFICANTE DE MADERA VITROPLUS GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0005;01;
PCA103MADPLU1;VITRIFICANTE DE MADERA VITROPLUS GL;GL;GL;006;007;;34,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0005;01;
PCA103MADPLU1;VITRIFICANTE DE MADERA VITROPLUS GL;GL;GL;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0005;01;
PCA103MADPLU1;VITRIFICANTE DE MADERA VITROPLUS GL;GL;GL;004;003;;16,00;2,00;0,00;0,00;0,00;0,00;6,00;16,00;2,00;0,00;0,00;0,00;0,00;6,00;1,00;003;0002;0005;01;
PCA103MADPLU1;VITRIFICANTE DE MADERA VITROPLUS GL;GL;GL;004;006;;15,00;0,00;4,00;0,00;0,00;0,00;2,00;15,00;0,00;4,00;0,00;0,00;0,00;2,00;1,00;003;0002;0005;01;
PCA10613A1A06;ANTICORROSIVO ESTRUCTURAL 13A-1A 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0003;;
PCA10613A1A06;ANTICORROSIVO ESTRUCTURAL 13A-1A 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0003;;
PCA106NEGRO02;ANTICORROISIVO ESTRUCTURAL NEGRO 1/4;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;;01;
80000002;AGUARRAS MINERAL GRANEL;KG;KG;004;012;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
80000002;AGUARRAS MINERAL GRANEL;KG;KG;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
80000002;AGUARRAS MINERAL GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
80090024;CINTA UNION VOLCANITA 2CM X 45 MT;UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
80140010;CAVE BOND 5KG BIDON;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
926Q00000011;STOP WATER PLUS 926;GL;GL;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
932-Q90000055;ALQUID COATING NEGRO BD.;GL;BD;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
A201;IPEL FAP 492;KG;KG;004;004;;304,49;0,00;0,00;550,00;0,00;0,00;0,00;304,49;0,00;0,00;550,00;0,00;0,00;0,00;1,00;004;;;;
A908;TROYSAN 1050;KG;KG;004;004;;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
BALDE3300;BALDE PP 20L NEGRO;UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
BALDEIML01;.;UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
BALDEMETAL2;BALDE MET 20L VIRGEN;UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
BLA0555084;ACRYLETTE VERDE MUSGO   BD;GL;BD;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
C203;CARBONATO ECONOMICO;KG;KG;004;004;;7.633,80;0,00;0,00;0,00;0,00;0,00;0,00;7.633,80;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
C205;CARBONATO CALCIO T3;KG;KG;004;004;;1.168,60;0,00;0,00;0,00;0,00;0,00;0,00;1.168,60;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
CARGA13960023;IOKAL 5C KG.;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
CAX-1051BT;ACRIMAR AMARILLO N51;GL;BD;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
CLW7040BT;ESMALTE ACRIMMAR WR- 7040 GRIS BD.;GL;BD;004;011;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
CLW7040BT;ESMALTE ACRIMMAR WR- 7040 GRIS BD.;GL;BD;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
CNA-0315MS;CRISTALES BASALTO BD;GL;BD;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
CP1012450;"MASKING 1""  (25 MM X 40MTS)";UN;UN;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
CP1012450;"MASKING 1""  (25 MM X 40MTS)";UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
CP1012450;"MASKING 1""  (25 MM X 40MTS)";UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
GRAN00ZINCBIN;ZINC-ACRYL BASE INCOLORA GRANEL;KG;KG;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00ZINCBIN;ZINC-ACRYL BASE INCOLORA GRANEL;KG;KG;004;010;;854,10;0,00;0,00;0,00;0,00;0,00;0,00;854,10;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN106OCRE00;ANTICORROSIVO ESRTRUCTURAL OCRE GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN10EIFBASI;TEXTU EIFS BASE INCOLORA G-10 GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN923NEGR00;ESMALTE SECAFAST SECADO RAPIDO NEGRO GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN923OCRE00;ESMALTE SECAFAST OCRE GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN925BLAN00;HIDRO COPPER AR BLANCO GRANEL;KG;KG;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
GRAN925BLAN00;HIDRO COPPER AR BLANCO GRANEL;KG;KG;004;010;;378,80;0,00;0,00;0,00;0,00;0,00;0,00;378,80;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
L309;CONCENTRADO AMARILLO OXIDO PANORAMICA;KG;KG;004;010;;277,00;0,00;0,00;0,00;0,00;0,00;0,00;277,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L309;CONCENTRADO AMARILLO OXIDO PANORAMICA;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L407;CONCENTRADO SINTETICO ROJO OXIDO GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L407;CONCENTRADO SINTETICO ROJO OXIDO GRANEL;KG;KG;004;010;;215,96;0,00;0,00;0,00;0,00;0,00;0,00;215,96;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
LCAX0910MU;ESMALTE ACRILICO BLANCO DESMARCACION;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;011;02;;01;
LCEB0800MG;ANTICORROSIVO EPOXICO NEGRO;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;011;02;;;
LCEB7245MG;ANTICORROSIVO EPOXICO GRIS;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;011;02;;;
MIX0020111;MIXTINTER NEGRO GPB 1/4;04;04;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;005;;;;
MTC0104898;TINTA TOP COLOR ROBLE 1/4;04;04;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
"NEXXO2""";"BROCHA NEXXO 2""";UN;UN;004;006;;0,00;0,00;0,00;30,00;0,00;0,00;2,00;0,00;0,00;0,00;30,00;0,00;0,00;2,00;1,00;002;;;;
"NEXXO2""";"BROCHA NEXXO 2""";UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
P103;BAYFERROX NEGRO 318 M;KG;KG;004;004;;68,00;0,00;0,00;0,00;0,00;0,00;0,00;68,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
P207;AMARILLO TCY 07402S;KG;KG;004;004;;10,05;0,00;0,00;0,00;0,00;0,00;0,00;10,05;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
PANES930BL056;ESMALTE AGUA 930 BLANCO 4 GALONES;GL;BD;004;006;;272,00;0,00;0,00;0,00;0,00;0,00;48,00;68,00;0,00;0,00;0,00;0,00;0,00;12,00;4,00;003;0001;0002;01;
PANES930BL056;ESMALTE AGUA 930 BLANCO 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;01;
24161165;RODILLO HELA 160 MM.;UN;UN;004;011;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
2PCA929BLAN05;LATEX 929 SEGUNDA SELECCION BD.;GL;BD;004;009;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
80040001;DILUYENTE INVIERNO ZZ LT;UN;UN;004;011;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
80040001;DILUYENTE INVIERNO ZZ LT;UN;UN;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
80040001;DILUYENTE INVIERNO ZZ LT;UN;UN;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
80040001;DILUYENTE INVIERNO ZZ LT;UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
936-Q00000053;OLEO OPACO PAPEL ESPECIAL BLANCO BD.;GL;BD;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
BBB0020002;BLUNDED INCOLORO;04;04;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
BEL0551020;ESMALTE AL AGUA ESPECIAL BLANCO   BD;GL;BD;001;001;;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
CARGA13960018;CARBONATO DE CALCIO T-4 KG.;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;390,00;0,00;0,00;0,00;0,00;0,00;0,00;390,00;0,00;1,00;004;;;;
